gene1,gene2,corr
PDCD1LG2,GPR183,0.6643942971495375
PDCD1LG2,CIITA,0.6803137364562837
PDCD1LG2,SIRPA,0.6069997724814329
PDCD1LG2,BCL2A1,0.6034629177545234
PDCD1LG2,LILRB1,0.6442054419008257
PDCD1LG2,CCR2,0.6731068910088777
PDCD1LG2,SLC9A9,0.7257604115565077
PDCD1LG2,P2RY14,0.6456537720384057
PDCD1LG2,PRDM8,0.6344841128293701
PDCD1LG2,CSF2RA,0.6477254114882989
PDCD1LG2,CLEC4E,0.6293202394339702
PDCD1LG2,CD3D,0.6389352476212009
PDCD1LG2,C1orf162,0.6102681980121261
PDCD1LG2,NCF2,0.6723666804445647
PDCD1LG2,APBB1IP,0.6999235216919675
PDCD1LG2,RCSD1,0.6568851100382338
PDCD1LG2,FCGR2B,0.6115087373442041
PDCD1LG2,CD40,0.6708491109836389
PDCD1LG2,KLRB1,0.6058463375289946
PDCD1LG2,SLAMF1,0.7093244717477767
PDCD1LG2,HLA-DRA,0.6855122532277982
PDCD1LG2,LINC00426,0.6513656768981603
PDCD1LG2,SLC24A4,0.6094176070160748
PDCD1LG2,PLEK,0.7683429670622329
PDCD1LG2,TLR1,0.6719951249124211
PDCD1LG2,FGD2,0.7096999513740132
PDCD1LG2,IL2RG,0.7024483833381902
PDCD1LG2,BIRC3,0.6255694319482051
PDCD1LG2,IL10RA,0.7471643158687936
PDCD1LG2,QKI,0.6132816140405898
PDCD1LG2,LCK,0.6200106595492206
PDCD1LG2,PTPN7,0.6423726014592506
PDCD1LG2,SLAMF6,0.7087804889040304
PDCD1LG2,ZC3H12D,0.606221345713756
PDCD1LG2,CXCL9,0.6235650845093061
PDCD1LG2,WIPF1,0.8116112723503879
PDCD1LG2,MRC1,0.6787068802534238
PDCD1LG2,AIF1,0.6162795031664683
PDCD1LG2,SPN,0.6799155357404406
PDCD1LG2,APOL6,0.6667671824196895
PDCD1LG2,IRF4,0.7113161412520453
PDCD1LG2,ACSL4,0.7039828481105956
PDCD1LG2,IL15,0.6299261523508777
PDCD1LG2,FAS,0.6614479005440614
PDCD1LG2,PLEKHO2,0.6442534027354123
PDCD1LG2,RGS18,0.6161431008887713
PDCD1LG2,CTSC,0.6267859412138913
PDCD1LG2,SLC8A1,0.6338616074097757
PDCD1LG2,FCER1G,0.6093961331408694
PDCD1LG2,CASP10,0.6415620681093764
PDCD1LG2,CCL2,0.6087424890688471
PDCD1LG2,CLEC7A,0.6262178653681612
PDCD1LG2,UBASH3A,0.6630879093866539
PDCD1LG2,VCAM1,0.7500647362081564
PDCD1LG2,SIT1,0.6196572885795059
PDCD1LG2,NKG7,0.6619164650705001
PDCD1LG2,SELPLG,0.6124059948625177
PDCD1LG2,FCRL6,0.6358629292030219
PDCD1LG2,TLE4,0.6011491338166473
PDCD1LG2,FGR,0.6551167969921303
PDCD1LG2,HLA-DMB,0.701928888403299
PDCD1LG2,ARHGAP25,0.7394749940666372
PDCD1LG2,SLC7A7,0.7013357586987086
PDCD1LG2,THEMIS,0.6348474414917471
PDCD1LG2,KBTBD8,0.6432839681844683
PDCD1LG2,TIGIT,0.6775688092487208
PDCD1LG2,TESPA1,0.6263406755221615
PDCD1LG2,LILRB2,0.7234546522798492
PDCD1LG2,CSF2RB,0.7524896715410057
PDCD1LG2,RASSF4,0.6628619632894057
PDCD1LG2,IL18RAP,0.6862739215895701
PDCD1LG2,CD247,0.642855894073528
PDCD1LG2,SERPINB9,0.7129215066589449
PDCD1LG2,NLRC5,0.6727250307999679
PDCD1LG2,TBX21,0.6755424381975003
PDCD1LG2,CCL8,0.6720331940842837
PDCD1LG2,MPEG1,0.7547834977162294
PDCD1LG2,PRKCB,0.7208498453512054
PDCD1LG2,SLA,0.6782963983753539
PDCD1LG2,TLDC2,0.6318235093433872
PDCD1LG2,LYN,0.7266133767626279
PDCD1LG2,GRAP2,0.6591692397388837
PDCD1LG2,SRGN,0.7715315959430842
PDCD1LG2,GBP4,0.7354267433053185
PDCD1LG2,ARHGAP30,0.6580404459935445
PDCD1LG2,SH3KBP1,0.6117493185225947
PDCD1LG2,GPR171,0.662684129109242
PDCD1LG2,CYTH4,0.6409296969888917
PDCD1LG2,TNFSF14,0.6931725928749551
PDCD1LG2,TNFAIP8,0.661842966932591
PDCD1LG2,IRF8,0.6962303577771894
PDCD1LG2,MIR155HG,0.6010557899930141
PDCD1LG2,FAM78A,0.6367863126938322
PDCD1LG2,FYN,0.6451178168058315
PDCD1LG2,GLIPR2,0.6097168278543416
PDCD1LG2,TRG-AS1,0.68109482037777
PDCD1LG2,HLA-DOA,0.6464542261969143
PDCD1LG2,EMILIN2,0.6777122110736377
PDCD1LG2,FUT4,0.6144723635430962
PDCD1LG2,CLEC2B,0.6695991647945029
PDCD1LG2,RASGEF1B,0.6001241518090649
PDCD1LG2,GAB3,0.7456669519993179
PDCD1LG2,CCR5,0.7057996287154821
PDCD1LG2,RASSF2,0.6564919590415543
PDCD1LG2,CLIC2,0.6880518212048798
PDCD1LG2,CASP1,0.6557414784967911
PDCD1LG2,CD6,0.6163019180625628
PDCD1LG2,THEMIS2,0.6710885418242085
PDCD1LG2,PTAFR,0.6969292782781475
PDCD1LG2,CARD6,0.643288091470791
PDCD1LG2,SPOCK2,0.6280223529862571
PDCD1LG2,NUGGC,0.6414434648983892
PDCD1LG2,PLCL2,0.6636132824048853
PDCD1LG2,SERPING1,0.6843012286946669
PDCD1LG2,C3AR1,0.6630359030042883
PDCD1LG2,TRBV28,0.6044953490099041
PDCD1LG2,P2RX7,0.6076276294400279
PDCD1LG2,ETS1,0.6628611065266213
PDCD1LG2,TNFRSF1B,0.7106216048763241
PDCD1LG2,FAM20A,0.6896196902989254
PDCD1LG2,MS4A6A,0.7182095529409996
PDCD1LG2,CASS4,0.6491032429587098
PDCD1LG2,TNFAIP3,0.683734510792744
PDCD1LG2,IGSF6,0.6251532084656526
PDCD1LG2,CARD8-AS1,0.6576737274589327
PDCD1LG2,EOMES,0.6238276769752844
PDCD1LG2,IL16,0.6942855092020345
PDCD1LG2,IL18BP,0.6949078318756955
PDCD1LG2,CD38,0.75264879436577
PDCD1LG2,FMNL1,0.6029354425186643
PDCD1LG2,CD84,0.6914470682518592
PDCD1LG2,AKNA,0.6294395274031824
PDCD1LG2,TLR8,0.7813639748094104
PDCD1LG2,C16orf54,0.6855812258644399
PDCD1LG2,TRAC,0.6364143218070615
PDCD1LG2,RGL1,0.6187736790265005
PDCD1LG2,TFEC,0.7244481477314907
PDCD1LG2,CCR1,0.7145706926774101
PDCD1LG2,TRBC2,0.6251893010408152
PDCD1LG2,IDO1,0.6858226740076276
PDCD1LG2,APOBEC3G,0.6255842018386385
PDCD1LG2,B2M,0.6269885977422797
PDCD1LG2,IL2RB,0.6030905550130513
PDCD1LG2,SLAMF8,0.6543365498484273
PDCD1LG2,GVINP1,0.7539117388456842
PDCD1LG2,CHST11,0.6099303536061369
PDCD1LG2,DOK2,0.6284023907189582
PDCD1LG2,SH2D1A,0.6882307215740422
PDCD1LG2,CTSW,0.6088161527571913
PDCD1LG2,GFI1,0.6382545721320889
PDCD1LG2,CST7,0.6918972366634104
PDCD1LG2,DOCK2,0.7552515261740109
PDCD1LG2,GZMB,0.6577102353979014
PDCD1LG2,CD33,0.6289362327509294
PDCD1LG2,IL10,0.6218690476352595
PDCD1LG2,NABP1,0.6257242002282659
PDCD1LG2,TRIM22,0.7613713108187005
PDCD1LG2,SLFN5,0.6063112199469161
PDCD1LG2,LRRC8C,0.6421533621247467
PDCD1LG2,SASH3,0.6614958887606065
PDCD1LG2,IL7R,0.7166058906179648
PDCD1LG2,CD2,0.6908745975027659
PDCD1LG2,CYTIP,0.6079787992598725
PDCD1LG2,CLEC4A,0.6730012388938843
PDCD1LG2,PTPN22,0.7644894962473177
PDCD1LG2,GNLY,0.6228941709894396
PDCD1LG2,TNFSF8,0.6662021139433203
PDCD1LG2,GLIPR1,0.6520736777317185
PDCD1LG2,LPXN,0.6190359093881087
PDCD1LG2,LAIR1,0.7392462807466218
PDCD1LG2,CR1,0.6313768248312152
PDCD1LG2,TAGAP,0.7568174176183348
PDCD1LG2,IL2RA,0.7459538247160509
PDCD1LG2,PTPRC,0.7758114599050995
PDCD1LG2,CTLA4,0.6856282873003355
PDCD1LG2,CD226,0.7522892391435861
PDCD1LG2,CD274,0.758556780002634
PDCD1LG2,EVI2B,0.7436430162933175
PDCD1LG2,TRAF3IP3,0.6369533336222579
PDCD1LG2,RNASE6,0.6147993915607886
PDCD1LG2,DPP4,0.6082247628467738
PDCD1LG2,GZMA,0.664831806364371
PDCD1LG2,JAK3,0.6716548935488798
PDCD1LG2,ITK,0.7378701724055029
PDCD1LG2,STX11,0.6726037494277828
PDCD1LG2,CD48,0.6820282883372717
PDCD1LG2,CD3G,0.6917071369006839
PDCD1LG2,KLRD1,0.7470498680070421
PDCD1LG2,BTLA,0.6776925802718987
PDCD1LG2,SLA2,0.7048478853711261
PDCD1LG2,ABCD2,0.6390476873031357
PDCD1LG2,CMKLR1,0.6674542156528148
PDCD1LG2,CXCR6,0.7216396445249786
PDCD1LG2,BTN3A1,0.6681505311675304
PDCD1LG2,LAX1,0.70008662693058
PDCD1LG2,BIN2,0.7149581144771999
PDCD1LG2,SLFN12L,0.7515332945856332
PDCD1LG2,CCL13,0.6017630155229164
PDCD1LG2,LILRB3,0.6633157567545661
PDCD1LG2,C1R,0.6481577887759274
PDCD1LG2,CD200R1,0.7301795341125206
PDCD1LG2,AOAH,0.7226753941440208
PDCD1LG2,MNDA,0.6935610500548407
PDCD1LG2,GPNMB,0.6610082642945411
PDCD1LG2,DSE,0.6928267418682589
PDCD1LG2,CD86,0.7142465651174544
PDCD1LG2,SCIMP,0.7033414628036125
PDCD1LG2,IFI16,0.7557766761761054
PDCD1LG2,HLA-DQA1,0.6408083674773039
PDCD1LG2,MLKL,0.6214323608909273
PDCD1LG2,TRAT1,0.6186516134973007
PDCD1LG2,FGL2,0.7711975519356712
PDCD1LG2,ARHGAP31,0.663574713234556
PDCD1LG2,MILR1,0.6651350440604089
PDCD1LG2,HLA-DOB,0.6130148965994142
PDCD1LG2,ICOS,0.6842680637356751
PDCD1LG2,STAT4,0.7348958310709236
PDCD1LG2,CD5,0.6500244105011385
PDCD1LG2,DPYD,0.6242872931251162
PDCD1LG2,HLA-E,0.6704861083158921
PDCD1LG2,GIMAP4,0.7039866389427663
PDCD1LG2,FPR3,0.6912765643938502
PDCD1LG2,IFNG,0.606056168942078
PDCD1LG2,EPSTI1,0.7031822240606193
PDCD1LG2,LAMP3,0.6168243204416571
PDCD1LG2,CD180,0.6429161803396094
PDCD1LG2,LY9,0.6630427165099829
PDCD1LG2,NLRC4,0.6504099951385206
PDCD1LG2,GBP5,0.7327113664494891
PDCD1LG2,SAMD3,0.6922337814019276
PDCD1LG2,SAMD9L,0.6192645732253511
PDCD1LG2,TOX,0.664657517111254
PDCD1LG2,CCL5,0.6592191128643626
PDCD1LG2,SOD2,0.6189420062549666
PDCD1LG2,FASLG,0.6195766778725859
PDCD1LG2,APOBEC3C,0.6303572146915878
PDCD1LG2,AIM2,0.7019464528718546
PDCD1LG2,C1QB,0.6172298358987537
PDCD1LG2,SIRPB2,0.6211561868524214
PDCD1LG2,PRKCQ,0.6815223789811624
PDCD1LG2,TRPV2,0.6040609527826977
PDCD1LG2,PYHIN1,0.7183510493854426
PDCD1LG2,PIK3CD,0.6889694305312559
PDCD1LG2,VNN2,0.633176316662078
PDCD1LG2,IL15RA,0.7020204396006863
PDCD1LG2,CD209,0.6085988770212122
PRKAR1A,LRRC37A16P,0.6721811692063502
PRKAR1A,BPTF,0.6993665494828486
PRKAR1A,GNA13,0.6077873947175193
PRKAR1A,ANKRD40,0.6039447876260644
PRKAR1A,INTS2,0.6718577470546154
PRKAR1A,LINC00674,0.64900182083425
PRKAR1A,APPBP2,0.7042331956792629
PRKAR1A,MED13,0.7158575081887356
PRKAR1A,HELZ,0.6922016275616928
PER1,KLF9,0.668497980504091
PER1,LTBP4,0.6071952910381081
PER1,PDK4,0.6428541290657457
PER1,TRIM59,0.6025487488381425
PER1,NPR1,0.602383745663984
PER1,KLF15,0.6218637013461685
PER1,CLDN5,0.6093981297178441
PER1,PDE2A,0.6440908279016
PER1,ITGA7,0.6085985399828441
PER1,APOLD1,0.6360620755670274
PER1,USHBP1,0.6100703818442346
PER1,SPRY1,0.6030779318601427
PER1,ZBTB16,0.6275412264327853
PER1,ZFP36,0.6104899563427494
PER1,CSRNP1,0.6706509581063167
PER1,ATOH8,0.6904041037345541
PRDM16,SHE,0.6894008125663346
PRDM16,CD34,0.6416197277637147
PRDM16,IL33,0.6116756630411945
PRDM16,EMCN,0.6399989680255985
PRDM16,AOC3,0.6567956580308011
PRDM16,SYNE3,0.6210741972902527
PRDM16,CDH5,0.6537192786219664
PRDM16,AKAP12,0.6173915780668651
PRDM16,GIPC2,0.6204564992155134
PRDM16,CORO2B,0.6400703353367239
PRDM16,ARHGEF15,0.6561541563347485
PRDM16,ANK2,0.6006212242518888
PRDM16,TSPAN7,0.633133244855719
PRDM16,TIE1,0.6265296406083873
PRDM16,THSD1,0.6380498504551397
PRDM16,KIF26A,0.6108490282071901
PRDM16,FHL1,0.6222717574601849
PRDM16,NOTCH4,0.6346439460499982
PRDM16,MYH11,0.6126382338012756
PRDM16,PCSK5,0.6179533851694273
PRDM16,LGI4,0.6177586240372064
PRDM16,SLIT3,0.6003955666954002
PRDM16,EPAS1,0.6130246076671454
PRDM16,EBF1,0.6351287872412991
PRDM16,PDE2A,0.6683371491515819
PRDM16,ARHGAP20,0.6066708673317041
PRDM16,S1PR1,0.6705742734576636
PRDM16,ZNF423,0.6205552098091022
PRDM16,TNS1,0.6385426216704684
PRDM16,CLEC14A,0.6195530955300116
PRDM16,ERG,0.6960479099782644
PRDM16,STARD8,0.6474900152931614
PRDM16,LDLRAD2,0.6081649863878278
PRDM16,ROBO4,0.6243182871311768
PRDM16,PECAM1,0.6487746555369771
PRDM16,JAM2,0.6574117554809724
PRDM16,USHBP1,0.6130007249395814
PRDM16,MMRN2,0.67999065972529
PRDM16,GNG11,0.6072330304793447
PRDM16,TNXB,0.6678733524534356
PRDM16,SPRY1,0.6128787698415509
PRDM16,ZCCHC24,0.6222752528321532
PRDM16,FAM124B,0.6014809573271845
PRDM16,PREX2,0.6286474770354659
PRDM16,RHOJ,0.6183131588030066
PRDM16,TEK,0.6613911495814546
PRDM16,GIMAP8,0.6014103820438356
PRDM16,COL14A1,0.6068580089756076
PRDM16,PTPRB,0.654413266724796
PRDM16,PGM5,0.6065797930073451
PRDM16,CNRIP1,0.6326270438353032
PRDM16,ITIH5,0.6154370753757116
PRDM16,LDB2,0.6773872014104705
PRDM16,MYCT1,0.6566856432672532
PRDM16,MYOCD,0.6078759166433355
PRDM16,CAV1,0.6155618421171822
PRDM16,EBF3,0.6230800941213158
PRDM16,LIMS2,0.6080545876172341
PRDM16,MRGPRF,0.6027232642168953
PRDM16,BMX,0.6359306760500303
PRDM16,TGFBR2,0.6607512624403061
PRDM16,MFAP4,0.6035260668533361
PRDM16,CD93,0.6173835992895699
PRDM16,LMOD1,0.6107341285743038
PRDM16,SVEP1,0.6265936620710482
PRDM16,AQP1,0.6447586704581892
PRDM16,VWF,0.6391980617124897
PRDM16,SPARCL1,0.6178237301384572
PRDM16,MAGI2-AS3,0.6080603317671159
PRDM16,PEAR1,0.6564492129204982
CRTC3,ZNF592,0.6100483735949156
CRTC3,IQGAP1,0.6257954439399067
TRIP11,NUDT1,0.6278391623346606
TRIP11,CREB1,0.6018556518364077
TRIP11,CCDC186,0.6414304727530711
TRIP11,PAPOLA,0.6426629333196057
TRIP11,GOLGB1,0.6670717005261071
TRIP11,RNF111,0.6678601884895724
TRIP11,STX10,0.6119483695968874
TRIP11,TP53BP1,0.6262843463933618
TRIP11,NEMF,0.6495131635440494
TRIP11,STX17,0.6216689381108977
TRIP11,PSMG3,0.6018255531910571
TRIP11,BDP1,0.6617116515776864
TRIP11,GIGYF2,0.6321169335576201
TRIP11,CCDC124,0.6282061972922272
TRIP11,GPATCH2L,0.6709394924702016
TRIP11,DICER1,0.7648756699893056
TRIP11,PPP2R5E,0.625335410231713
TRIP11,VPS13D,0.6084298470612496
TRIP11,PBRM1,0.6247849056581434
TRIP11,TMEM86B,0.6195891639884713
TRIP11,NAA10,0.6376529015457028
TRIP11,ARID2,0.6316106990892474
TRIP11,ZNF148,0.6253668446486109
TRIP11,ATP7A,0.6324372167135398
TRIP11,DRAP1,0.6015380200537712
TRIP11,TPRA1,0.6149764443261402
TRIP11,SCAF11,0.6762407496226641
TRIP11,SLMAP,0.6065491757887537
TRIP11,GCC2,0.6822585083820032
TRIP11,IBTK,0.6381816345630819
TRIP11,AFF1,0.6070380441969161
TRIP11,PJA2,0.6905968351146367
TRIP11,TMF1,0.6287684246638815
TRIP11,CLOCK,0.6158795654515331
TRIP11,FAU,0.6183113429692032
TRIP11,SETX,0.6001242679161395
TRIP11,SPG11,0.6652563584791517
TRIP11,MIIP,0.7050167146310986
TRIP11,BAX,0.6133963769672713
TRIP11,MON2,0.6271026498157379
TRIP11,ISY1,0.6262913234731247
TRIP11,DMXL1,0.6584546418546284
TRIP11,SOS2,0.6228297178820412
TRIP11,ATG2B,0.7843240136889058
TRIP11,FCHO2,0.6230887868919164
TRIP11,SHPRH,0.6191278505293809
TRIP11,ZNF81,0.6411212888391874
TRIP11,NBEAL1,0.6594399754300126
TRIP11,ZNF805,0.6141076508783587
TRIP11,TTC37,0.6576609464168667
TRIP11,SP1,0.6096330782453051
TRIP11,PQBP1,0.6071244206429756
TRIP11,ZNF41,0.6017546030446953
TRIP11,KIAA0825,0.6392593108076635
TRIP11,EEA1,0.6089353027473368
TRIP11,KLHL11,0.6037354985640745
TRIP11,ASH1L,0.6549832821846057
TRIP11,TSPO,0.6243272514826476
TRIP11,ARF5,0.6261403087211085
TRIP11,DTWD2,0.6610891075373327
TRIP11,SYNJ2BP,0.6452235844227289
TRIP11,RFX7,0.6100752273356183
TRIP11,APC,0.7088560320829231
TRIP11,RRP1,0.6009332661021342
TRIP11,TNPO1,0.6697047666615354
TRIP11,SNRPA,0.6792627191256725
TRIP11,ZBTB1,0.6268183078081798
TRIP11,ZBTB11,0.6175004923719816
TRIP11,PHC3,0.6865381336655194
TRIP11,ZNF221,0.60488723130467
TRIP11,POLR2J,0.6098299060312062
TRIP11,KLHL28,0.6789949397829727
TRIP11,UBE4A,0.6093150203235002
TRIP11,NDUFA11,0.6979914186252235
TRIP11,ZFYVE16,0.6084473874134654
TRIP11,ZBED6,0.6493563709026392
TRIP11,ZBTB38,0.6206329821743423
TRIP11,GALC,0.6140960558166908
TRIP11,ZNF619,0.629833043168755
TRIP11,UBALD2,0.6120818254117947
TRIP11,CDC42BPB,0.6117149172095901
TRIP11,ERCC4,0.6057997225433932
TRIP11,BIRC6,0.6232367554552586
TRIP11,HECTD1,0.6632913889861686
TRIP11,USP37,0.6607273296111322
TRIP11,KMT2C,0.607200227621242
TRIP11,UBR1,0.7172523723181763
TRIP11,USP34,0.6218093214827269
TRIP11,CHM,0.6453724473744248
TRIP11,WDFY3,0.6710496454341323
TRIP11,NIPBL,0.6142043829007937
TRIP11,SMG1,0.6242915219797593
TRIP11,GOLGA5,0.6439805329037851
TRIP11,NXT1,0.6013037303921236
TRIP11,RALGAPA1,0.6941247553263904
TRIP11,C9orf16,0.6365802927491528
TRIP11,CSNK1A1,0.638572188664824
TRIP11,FAM89B,0.6312309457361415
TRIP11,AKAP11,0.6202329111763104
TRIP11,GOLGA4,0.6670097400452767
TRIP11,CEP350,0.611725968203778
TRIP11,ZNF770,0.6711001870244685
TRIP11,MFAP3,0.7151662408753005
TRIP11,CIPC,0.6643010157571857
TRIP11,SNX13,0.6090286629862922
TRIP11,NAA30,0.6215107276678029
TRIP11,EXOC5,0.6198017933792349
TRIP11,TMEM184C,0.6300384183445629
TRIP11,SON,0.6406386029977563
TRIP11,RCOR1,0.6212195077712136
TRIP11,TMED8,0.6736292041560888
TRIP11,STRN3,0.6002325479519696
TRIP11,NDUFB7,0.6008429557664574
TRIP11,ARHGEF12,0.6619718648848958
TRIP11,MPP5,0.655293790080624
TRIP11,HIPK1,0.6023102644764426
TRIP11,AKAP9,0.6372308217121779
TRIP11,EDEM3,0.6079195974613433
TRIP11,PPM1A,0.6082483231936247
TRIP11,DPP8,0.6219199962494358
TRIP11,ATRX,0.678142284339909
TRIP11,CTU2,0.612038718930948
TRIP11,PFN1,0.6374835079708717
TRIP11,SRM,0.6038341203950462
TRIP11,ZNF852,0.6030929330171082
TRIP11,TMUB1,0.604574219127771
TRIP11,UHRF1BP1L,0.623223582875431
TRIP11,PUS1,0.6395964343755436
TRIP11,CPSF2,0.6615407628324074
TRIP11,SEL1L,0.7443312852124983
TRIP11,ZFYVE26,0.6007873717865473
TRIP11,AQR,0.6200622961452421
TRIP11,GUK1,0.6130265320876989
TRIP11,RAD50,0.6473283753527743
TRIP11,GTF2A1,0.7088133084058345
TRIP11,SEC24A,0.6381102171149751
TRIP11,PFDN2,0.6094757372453126
TRIP11,UTP14C,0.6077958251615244
TRIP11,RAPH1,0.6389094688068561
TRIP11,FNIP1,0.6659360628134107
TRIP11,SLC35F5,0.631970364602224
TRIP11,ARID4A,0.6914923577591611
TRIP11,UBR3,0.6277341100116239
TRIP11,RPP21,0.6438394385913319
TRIP11,LMBRD2,0.6219733947616465
TRIP11,ZNF654,0.624785617196417
TRIP11,LTN1,0.6293246771789142
TRIP11,ZNF510,0.6282270566968311
TRIP11,USP8,0.6545489714345142
TRIP11,MKLN1,0.6440829624074434
TRIP11,LYSMD3,0.6456741420149971
TRIP11,ZC3H14,0.7519770906389182
TRIP11,KIAA1109,0.6514993199466851
TRIP11,DCAF15,0.6150258921806304
TRIP11,DENND4C,0.6748960119250791
TRIP11,BOD1L1,0.6271635586476436
TRIP11,AFF4,0.7286810755099431
TRIP11,POLK,0.6736339327759929
TRIP11,KIAA0586,0.6510828262714455
TRIP11,PIK3C2A,0.6505219105477716
TRIP11,TCF12,0.6368801247404188
TRIP11,ASXL2,0.6256645451858371
TRIP11,ZNF490,0.6303235044471011
TRIP11,LSM7,0.6591964639824822
TRIP11,YLPM1,0.6665051725103299
TRIP11,ALG11,0.6491465966774511
TRIP11,NFKBIB,0.6091834285674316
TRIP11,ACER2,0.609549016049301
TRIP11,VPS13C,0.6090190067618599
TRIP11,RALY,0.6171676143735163
TRIP11,ADRM1,0.6077759299816711
TRIP11,SLC39A9,0.6173017502905465
TRIP11,ZNF358,0.6074736839719694
TRIP11,BTBD7,0.8034098558180754
TRIP11,STAM2,0.6639868369901223
MYO5A,RNF111,0.6242106009315777
MYO5A,DMXL2,0.6395902564325217
MYO5A,ITSN2,0.6140046569758562
MYO5A,MAP3K2,0.6140420527679716
MYO5A,HERC1,0.6252953454268075
MYO5A,NFAT5,0.6215896041468058
MYO5A,SETX,0.6009059878335171
MYO5A,C1orf35,0.6149251985876809
MYO5A,RFXANK,0.6138454235746902
MYO5A,DENND4A,0.6116734443490228
MYO5A,SGTB,0.6264195449997197
MYO5A,ROCK1,0.6112411967040624
MYO5A,BIRC6,0.6170943367569007
MYO5A,USP34,0.6367589306438619
MYO5A,AP4E1,0.6311428676638979
MYO5A,PIKFYVE,0.6162667412415543
MYO5A,PLEKHM3,0.6270767315151395
MYO5A,MRPL55,0.6176751615784569
MYO5A,SSH1,0.6030439567657753
MYO5A,TRPM7,0.6216573713845504
MYO5A,ASXL2,0.6244829863392929
MYO5A,ACAP2,0.6097597879828921
MYO5A,VPS13C,0.6582530110236231
LEF1,LEF1-AS1,0.6769393788866861
ARID1A,TP53BP1,0.630625335406227
ARID1A,MTOR,0.642422017398517
ARID1A,PHACTR4,0.6121677918771892
ARID1A,GTF2I,0.6323106139749122
ARID1A,PRRC2B,0.6233090179197418
ARID1A,KMT2D,0.6089515575092727
ARID1A,SPEN,0.6806254765331857
ARID1A,PUM1,0.6132557308956597
ARID1A,USP37,0.6439857847955962
ARID1A,ZNF770,0.6133909081702961
ARID1A,UBR4,0.6375428031595846
ARID1A,ZNF490,0.6156880888257803
AXIN1,NAGPA,0.6278214382302885
AXIN1,CCDC137,0.6177113437867098
AXIN1,LRRC45,0.6781988254325307
AXIN1,BBC3,0.6848314214850928
AXIN1,ZNF628,0.6005092634518189
AXIN1,RHOT2,0.828188451135363
AXIN1,AMDHD2,0.6991517441889558
AXIN1,ZNF688,0.6175790902525105
AXIN1,CDC34,0.6111407528494606
AXIN1,TSSC4,0.6614650076493086
AXIN1,RASSF7,0.6651775471536452
AXIN1,ATAD3A,0.606396201829543
AXIN1,UBALD1,0.7446311074766014
AXIN1,C11orf98,0.6181154395219869
AXIN1,C1orf159,0.6457934757440698
AXIN1,WDR24,0.7387997831184976
AXIN1,ZNF205,0.7958536023765368
AXIN1,PRKRIP1,0.6025325429050177
AXIN1,TRAF7,0.6384126218726771
AXIN1,NAA60,0.7199719801838305
AXIN1,ZNF768,0.7141580521319981
AXIN1,OGFR,0.6379841306670353
AXIN1,POLRMT,0.6434638215340978
AXIN1,CCDC124,0.6312781884489806
AXIN1,SRRT,0.7306465519300738
AXIN1,THOP1,0.6164365060667512
AXIN1,CEP131,0.6545157164836152
AXIN1,TBC1D10B,0.702714952905727
AXIN1,SART1,0.6167570355454128
AXIN1,MXD3,0.6293976193664108
AXIN1,WDR90,0.6844028714212291
AXIN1,ECI1,0.6436800675042219
AXIN1,PPP4C,0.6863716064541387
AXIN1,SIRT7,0.6137627419245673
AXIN1,MRPL28,0.7566859675965067
AXIN1,BRICD5,0.6314373152399521
AXIN1,ZGPAT,0.6268353328096774
AXIN1,DUS3L,0.6024938332270253
AXIN1,DRAP1,0.6232194962489344
AXIN1,SNRNP25,0.6270577546968696
AXIN1,POLD1,0.6241334799750401
AXIN1,ROGDI,0.624441554584175
AXIN1,KIFC2,0.6614163269617005
AXIN1,PHKG2,0.6307284410353988
AXIN1,MGRN1,0.6460521248583475
AXIN1,KLHL17,0.609145435653263
AXIN1,RECQL4,0.6196792537413109
AXIN1,ARMC5,0.6566745625413951
AXIN1,MAZ,0.6049423649347863
AXIN1,MLST8,0.7550581614170215
AXIN1,RHBDF1,0.6122841895730251
AXIN1,SCAF1,0.6265022432475899
AXIN1,BAX,0.6591316922751763
AXIN1,LEMD2,0.6144896548589311
AXIN1,LRWD1,0.6900128242002725
AXIN1,TRAF2,0.6801491124195079
AXIN1,HAGHL,0.6841671860706501
AXIN1,FBXL19,0.7809636416327521
AXIN1,MPG,0.7332915511311573
AXIN1,CLCN7,0.6288809577942728
AXIN1,STX4,0.663907160109652
AXIN1,ZNF787,0.613175227547452
AXIN1,DECR2,0.6705792644633618
AXIN1,C1orf35,0.6781357350953884
AXIN1,TELO2,0.8257726943048938
AXIN1,RHPN1,0.6268279024004646
AXIN1,CCDC9,0.6409396001477644
AXIN1,HMOX2,0.6612031859975607
AXIN1,ZNF598,0.8244891846735202
AXIN1,MZT2B,0.6348646309847111
AXIN1,SAC3D1,0.6267617107717592
AXIN1,TRMT61A,0.6436954584496215
AXIN1,CPSF1,0.6004899401526528
AXIN1,DVL1,0.6141774492198271
AXIN1,DAZAP1,0.6392342672573259
AXIN1,ZNF48,0.6705622256584073
AXIN1,DDX54,0.6415736339969731
AXIN1,GFER,0.7331393630346386
AXIN1,HIRIP3,0.6438084827706405
AXIN1,NME3,0.6436632387676258
AXIN1,KCTD13,0.6045786780741434
AXIN1,RBM42,0.6006269159231596
AXIN1,FUS,0.6133821310401993
AXIN1,TFAP4,0.6464925643140941
AXIN1,HSPBP1,0.6309490482792589
AXIN1,RNPS1,0.7399917046366918
